Fecha,Product_ID,Código,Categoría,Producto,Precio Costo,Total COGS,Cantidad,Precio Unitario,Monto
11/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,2,10,20
11/07/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,360,2,230,460
11/07/2022,194,7.79004E+12,Galletita,Polvorita Mini Limón 147g,75,75,1,100,100
12/07/2022,10,7.7909E+12,Agua Saborizada,Powerade Manzana 500ml,150,150,1,200,200
12/07/2022,9,7.7909E+12,Agua Saborizada,Powerade Blue 500ml,150,150,1,200,200
12/07/2022,156,7.50044E+12,Farmacia,Toallitas Always 8,113,113,1,150,150
12/07/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
12/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,3,20,60
12/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
12/07/2022,264,7.48524E+11,Golosina,Chupetines 1,8,24,3,10,30
12/07/2022,195,7.79004E+12,Galletita,Mediatarde 105g,45,45,1,60,60
12/07/2022,201,7.7922E+12,Galletita,9 de Oro Salada  200g,98,98,1,140,140
12/07/2022,198,7.79004E+12,Galletita,Polvorita Mini Vainilla 147g,75,75,1,100,100
12/07/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,350,350
12/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
12/07/2022,313,FOLIOA4,Librería,Folio A4 1,15,15,1,20,20
12/07/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,325,1,370,370
12/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
12/07/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,500,500
12/07/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
12/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,4,20,80
12/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,10,10,100
12/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,1,20,20
12/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,4,10,40
12/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
12/07/2022,313,FOLIOA4,Librería,Folio A4 1,15,90,6,20,120
12/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,10,10,100
12/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,10,20,200
12/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,80,20,5,100
12/07/2022,99,7.79312E+12,Chocolate,Obli-Bon Bombón 170g,300,300,1,400,400
12/07/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,70,70
12/07/2022,189,1.23655E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,2,30,60
12/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,300,1,330
12/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
12/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
12/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,150,150,1,170
12/07/2022,189,1.23655E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,1,30,30
12/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,2,20,40
12/07/2022,100,BOCADITOSBELCHOCO,Chocolate,Bombón Bel Choco 9g,15,30,2,20,40
12/07/2022,281,7.79004E+12,Jugo,Baggio Pronto Multifruta 1000ml,163,163,1,230,230
12/07/2022,137,1.00708E+12,Energizante,Monster Mango Loco 473cc,194,194,1,270,270
12/07/2022,106,77916433,Cigarrillo,Marlboro 20 Común 20,325,325,1,370,370
12/07/2022,66,7.79315E+12,Cerveza,Miller  473ml,165,330,2,220,440
12/07/2022,92,77912718,Chocolate,Sapito Maní 10g,23,23,1,30,30
12/07/2022,25,7.79004E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,100,100,1,140,140
12/07/2022,496,7.79184E+12,Vino,Viñas de Balbo 1125ml,224,224,1,400,400
12/07/2022,452,7.7909E+12,Soda,Soda Benedictino 2000ml,92,92,1,150,150
12/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
12/07/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
12/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,16,4,5,20
12/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,16,4,5,20
12/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,40,10,5,50
12/07/2022,84,7.79004E+12,Chocolate,Tatín Negro Triple 1,52,104,2,70,140
12/07/2022,82,7.79004E+12,Chocolate,Tatín Blanco Triple 1,52,52,1,70,70
12/07/2022,194,7.79004E+12,Galletita,Polvorita Mini Limón 147g,75,75,1,100,100
12/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
12/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,2,10,20
12/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
12/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,80,20,5,100
12/07/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,90,2,60,120
12/07/2022,167,4.0059E+12,Farmacia,Curitas 1,15,45,3,20,60
12/07/2022,189,1.23655E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,1,30,30
12/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
12/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,900,3,340,1020
12/07/2022,470,8.36839E+11,Varios,Chip  1,38,38,1,50,50
12/07/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,325,1,370,370
12/07/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
12/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,300,300
12/07/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
12/07/2022,259,77958631,Golosina,"Menthoplus Cherry 29,4g",49,49,1,70,70
12/07/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
12/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
12/07/2022,299,7.79391E+12,Lácteos,Queso Rallado Tregar 40g,105,105,1,180,180
12/07/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
12/07/2022,467,30042452,Varios,Liyo X2 2,1,4,4,2.5,10
13/07/2022,265,77958655,Golosina,"Menthoplus Miel 29,4g",53,53,1,70,70
13/07/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
13/07/2022,88,77917812,Chocolate,Las Colonias Negro Triple 1,44,44,1,70,70
13/07/2022,249,7.79809E+12,Golosina,Mentita 26g,38,38,1,50,50
13/07/2022,100,BOCADITOSBELCHOCO,Chocolate,Bombón Bel Choco 9g,15,30,2,20,40
13/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
13/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
13/07/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
13/07/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
13/07/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,325,1,370,370
13/07/2022,273,7.7909E+12,Jugo,Cepita Naranja 1500ml,200,200,1,250,250
13/07/2022,479,HIELOGRANDE,Varios,Hielo Botella Grande 1,0,0,1,50,50
13/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,300,1,330
13/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
13/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,2,20,40
13/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,1,20,20
13/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,1,20,20
13/07/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,325,1,370,370
13/07/2022,122,77940735,Cigarrillo,Philip Morris 20 Convertible 20,320,320,1,370,370
13/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,6,20,120
13/07/2022,189,1.23655E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,3,30,90
13/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
13/07/2022,311,7.79689E+12,Librería,Folio Oficio 1,23,23,1,30,30
13/07/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,50,50
13/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,4,20,80
13/07/2022,251,77939753,Golosina,Topline Seven Atomic Strong 14g,78,78,1,80,80
13/07/2022,254,77951113,Golosina,Topline Seven Vibrant Strawberry 14g,78,78,1,80,80
13/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
13/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,2,20,40
13/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
13/07/2022,245,7.79181E+12,Gaseosa,Paso de Los Toros Tónica 1500ml,166,166,1,230,230
13/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
13/07/2022,388,7.79129E+12,Mercadito,Crema Multiuso Original Cif 375g,150,150,1,200,200
13/07/2022,372,7.79747E+12,Mercadito,Agua Lavandina Esencial  1000ml,113,113,1,150,150
13/07/2022,386,7.79802E+12,Mercadito,Trapo de Piso Tejido Gris Bonux 1,109,218,2,150,300
13/07/2022,370,7.79325E+12,Mercadito,Esponja Mortimer 1,75,75,1,100,100
13/07/2022,461,7.79278E+12,Varios,Cartas de Truco Hachazo 1,263,263,1,350,350
13/07/2022,243,7.79138E+12,Gaseosa,Cabalgata Guaraná 3000ml,168,168,1,240,240
13/07/2022,205,7.79004E+12,Galletita,Lia Desfile Surtido 390g,158,158,1,210,210
13/07/2022,444,7.79031E+12,Snack,Lays Clásicas 249g,458,458,1,600,600
13/07/2022,118,77981813,Cigarrillo,Philip Morris 10 Común 12,180,180,1,240,240
13/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,8,20,160
13/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
13/07/2022,254,77951113,Golosina,Topline Seven Vibrant Strawberry 14g,78,78,1,80,80
13/07/2022,261,77958624,Golosina,"Menthoplus Mentol 29,4g",49,49,1,70,70
13/07/2022,108,77978141,Cigarrillo,Marlboro Fusión 10 10,190,190,1,250,250
13/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,16,4,5,20
13/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
13/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,1,20,20
13/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
13/07/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
13/07/2022,195,7.79004E+12,Galletita,Mediatarde 105g,45,45,1,60,60
13/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
13/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,2,20,40
13/07/2022,230,7.79138E+12,Gaseosa,Cabalgata Cola 500ml,60,60,1,80,80
13/07/2022,89,77917805,Chocolate,Las Colonias Blanco Triple 1,44,44,1,70,70
13/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,4,20,80
13/07/2022,106,77916433,Cigarrillo,Marlboro 20 Común 20,325,325,1,370,370
13/07/2022,76,7.7928E+12,Cerveza,Corona  710ml,300,300,1,400,400
13/07/2022,226,7.7909E+12,Gaseosa,Fanta Retornable 2000ml,173,173,1,230,230
13/07/2022,452,7.7909E+12,Soda,Soda Benedictino 2000ml,92,92,1,150,150
13/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,4,1,5,5
13/07/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
13/07/2022,77,7.79315E+12,Cerveza,Imperial Golden Retornable 1000ml,260,520,2,360,720
13/07/2022,276,7.7909E+12,Jugo,Ades Manzana 1000ml,165,165,1,220,220
13/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,200
13/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,200
13/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,40,20,800
13/07/2022,252,77931764,Golosina,Topline Seven X-plosive Mint 14g,78,78,1,80,80
13/07/2022,438,7.79031E+12,Snack,3D 151g,300,300,1,400,400
13/07/2022,88,77917812,Chocolate,Las Colonias Negro Triple 1,44,88,2,70,140
13/07/2022,66,7.79315E+12,Cerveza,Miller  473ml,165,165,1,220,220
14/07/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
14/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,5,20,100
14/07/2022,278,7.79004E+12,Jugo,Baggio Pronto Multifruta 200ml,47,47,1,70,70
14/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
14/07/2022,100,BOCADITOSBELCHOCO,Chocolate,Bombón Bel Choco 9g,15,15,1,20,20
14/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
14/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
14/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
14/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
14/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,2,10,20
14/07/2022,268,77932693,Golosina,Topline Seven Mandarina 1,70,70,1,80,80
14/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
14/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
14/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
14/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,2,10,20
14/07/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
14/07/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
14/07/2022,258,77916396,Golosina,"Topline Strong 6,7g",38,38,1,60,60
14/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,16,4,5,20
14/07/2022,6,7.79811E+12,Agua,Agua Mineral Natural Villamanaos 2000ml,73,73,1,150,150
14/07/2022,256,77916426,Golosina,"Topline Menta 6,7g",38,76,2,60,120
14/07/2022,228,7.7909E+12,Gaseosa,Sprite  2250ml,263,263,1,350,350
14/07/2022,437,7.89284E+12,Snack,Doritos  140g,315,315,1,420,420
14/07/2022,274,7.7909E+12,Jugo,Cepita Durazno 1500ml,200,200,1,250,250
14/07/2022,460,77917188,Varios,La Gotita 1,180,180,1,240,240
14/07/2022,108,77978141,Cigarrillo,Marlboro Fusión 10 10,190,190,1,250,250
14/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,3,10,30
14/07/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,4,20,80
14/07/2022,259,77958631,Golosina,"Menthoplus Cherry 29,4g",49,49,1,70,70
14/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,1,20,20
14/07/2022,25,7.79004E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,100,100,1,140,140
14/07/2022,198,7.79004E+12,Galletita,Polvorita Mini Vainilla 147g,75,75,1,100,100
14/07/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,230
14/07/2022,89,77917805,Chocolate,Las Colonias Blanco Triple 1,44,44,1,70,70
14/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,40,10,5,50
14/07/2022,369,7.79039E+12,Mercadito,Yerba Taragüí 250g,203,203,1,270,270
14/07/2022,85,7.79004E+12,Chocolate,"Bagley Negro Triple 3,0 1",98,196,2,130,260
14/07/2022,349,7.79747E+12,Mercadito,Azúcar Marolio 1000g,203,203,1,270,270
14/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
14/07/2022,353,7.79007E+12,Mercadito,Yerba Nobleza Gaucha Suave 500g,195,195,1,260,260
14/07/2022,375,7.79017E+12,Mercadito,Café La Morenita 5g,23,23,1,30,30
14/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,400,400,1,440
14/07/2022,116,77962737,Cigarrillo,Pier Verde 20 20,113,113,1,160,160
14/07/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,117,1,180,180
14/07/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,346,2,230,460
14/07/2022,226,7.7909E+12,Gaseosa,Fanta Retornable 2000ml,173,173,1,230,230
14/07/2022,92,77912718,Chocolate,Sapito Maní 10g,23,23,1,30,30
14/07/2022,106,77916433,Cigarrillo,Marlboro 20 Común 20,325,325,1,370,370
14/07/2022,59,7.7928E+12,Cerveza,Brahma  473ml,135,135,1,180,180
14/07/2022,25,7.79004E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,100,100,1,140,140
14/07/2022,278,7.79004E+12,Jugo,Baggio Pronto Multifruta 200ml,47,47,1,70,70
14/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
14/07/2022,23,7.79807E+12,Agua Saborizada,Sierra de Los Padres Manzana 1500ml,98,98,1,140,140
14/07/2022,60,7.7928E+12,Cerveza,Quilmes Clásica  473ml,125,125,1,170,170
14/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
14/07/2022,72,7.7928E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,225,225,1,320,320
14/07/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,230
14/07/2022,72,7.7928E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,225,225,1,320,320
14/07/2022,105,77983343,Cigarrillo,Marlboro 10 Común 10,200,200,1,250,250
14/07/2022,41,7.79811E+12,Aperitivo,Fernandito 1000ml,113,113,1,150,150
15/07/2022,235,7.79138E+12,Gaseosa,Cabalgata Cola 3000ml,168,168,1,240,240
15/07/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,230
15/07/2022,445,7.79031E+12,Snack,Lays Clásicas 145g,304,304,1,400,400
15/07/2022,193,7.79312E+12,Galletita,Oblita Frutilla 100g,75,75,1,100,100
15/07/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
15/07/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
15/07/2022,88,77917812,Chocolate,Las Colonias Negro Triple 1,44,44,1,70,70
15/07/2022,77,7.79315E+12,Cerveza,Imperial Golden Retornable 1000ml,260,260,1,360,360
15/07/2022,229,7.79138E+12,Gaseosa,Cabalgata Pomelo 500ml,60,60,1,80,80
15/07/2022,20,7.79807E+12,Agua Saborizada,Sierra de Los Padres Pomelo 500ml,73,73,1,100,100
15/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,16,4,5,20
15/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,5,20,100
15/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,300,1,330
15/07/2022,464,7.79422E+12,Varios,Velas Amanecer 1,53,53,1,70,70
15/07/2022,214,7.79004E+12,Galletita,Maná Clasica Leche 145g,113,113,1,150,150
15/07/2022,25,7.79004E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,100,100,1,140,140
15/07/2022,60,7.7928E+12,Cerveza,Quilmes Clásica  473ml,125,125,1,170,170
15/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
15/07/2022,25,7.79004E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,100,100,1,140,140
15/07/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,230
15/07/2022,106,77916433,Cigarrillo,Marlboro 20 Común 20,325,325,1,370,370
15/07/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
15/07/2022,66,7.79315E+12,Cerveza,Miller  473ml,165,330,2,220,440
15/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
15/07/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,50,50
15/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,2,20,40
15/07/2022,107,77918482,Cigarrillo,Marlboro 20 Box 20,330,330,1,400,400
15/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
15/07/2022,502,7.798E+12,Vino,Hormiga Negra Malbec 750ml,210,210,1,350,350
15/07/2022,360,7.7929E+12,Mercadito,Sal Fina Dos Anclas 500g,75,75,1,100,100
15/07/2022,25,7.79004E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,100,100,1,140,140
15/07/2022,251,77939753,Golosina,Topline Seven Atomic Strong 14g,78,78,1,80,80
15/07/2022,252,77931764,Golosina,Topline Seven X-plosive Mint 14g,78,78,1,80,80
15/07/2022,14,7.79004E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,100,100,1,140,140
15/07/2022,255,77919489,Golosina,"Topline Sandía 6,7g",38,38,1,60,60
15/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,500,1,550
15/07/2022,468,3.05707E+12,Varios,Liyo Caja 50,60,120,2,100,200
15/07/2022,470,8.36839E+11,Varios,Chip  1,38,38,1,50,50
15/07/2022,207,7.79004E+12,Galletita,Diversión Arcor 390g,188,188,1,250,250
15/07/2022,72,7.7928E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,225,225,1,320,320
15/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,300,1,330
15/07/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,1,20,20
15/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
15/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
15/07/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
15/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,5,10,50
15/07/2022,189,1.23655E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,1,30,30
15/07/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,210,2,160,320
15/07/2022,131,7.79239E+12,Embutidos,Salchichas Don Otto 190g,83,83,1,110,110
15/07/2022,133,7.79812E+12,Energizante,Speed 250ml,120,240,2,160,320
15/07/2022,252,77931764,Golosina,Topline Seven X-plosive Mint 14g,78,156,2,80,160
15/07/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,360,3,170,510
15/07/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,230
15/07/2022,118,77981813,Cigarrillo,Philip Morris 10 Común 12,180,180,1,240,240
15/07/2022,3,AGUACALIENTE,Agua,Agua caliente 1,0,0,1,50,50
15/07/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,140,140
15/07/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,70,70,1,80
15/07/2022,92,77912718,Chocolate,Sapito Maní 10g,23,23,1,30,30
15/07/2022,212,7.79004E+12,Galletita,Maná Clasica Vainilla 145g,113,113,1,150,150
15/07/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
15/07/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,117,1,180,180
15/07/2022,236,7.79138E+12,Gaseosa,Cabalgata Lima 3000ml,168,168,1,240,240
15/07/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
15/07/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,2,20,40
15/07/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
15/07/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
15/07/2022,225,7.7909E+12,Gaseosa,Fanta 2250ml,263,263,1,350,350
15/07/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
15/07/2022,91,7.79058E+12,Chocolate,Arcor Milk Sorpresa 264g,135,135,1,180,180
15/07/2022,230,7.79138E+12,Gaseosa,Cabalgata Cola 500ml,60,60,1,80,80
15/07/2022,99,7.79312E+12,Chocolate,Obli-Bon Bombón 170g,300,300,1,400,400
15/07/2022,263,6.21355E+11,Golosina,Caramelos 1,4,24,6,5,30
15/07/2022,166,7.79814E+12,Farmacia,Tafirol Paracetamol 1g 1,22,66,3,40,120
15/07/2022,92,77912718,Chocolate,Sapito Maní 10g,23,69,3,30,90
15/07/2022,94,7.79038E+12,Chocolate,Georgalos Full Maní 100g,180,180,1,240,240
15/07/2022,235,7.79138E+12,Gaseosa,Cabalgata Cola 3000ml,168,168,1,240,240
15/07/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
15/07/2022,119,77953513,Cigarrillo,Chesterfield 20 Común 20,250,250,1,290,290
15/07/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
15/07/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,230
15/07/2022,105,77983343,Cigarrillo,Marlboro 10 Común 10,200,200,1,250,250
15/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
15/07/2022,107,77918482,Cigarrillo,Marlboro 20 Box 20,330,330,1,400,400
15/07/2022,156,7.50044E+12,Farmacia,Toallitas Always 8,113,226,2,150,300
15/07/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,230
15/07/2022,5,7.79032E+12,Agua,"Agua Mineral Villa del Sur 1,65ml",76,76,1,150,150
15/07/2022,277,7.7909E+12,Jugo,Ades Frutas Tropicales 1000ml,188,188,1,250,250
15/07/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,346,2,230,460
16/07/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
