Fecha,product_id,Código,Categoría,Producto,Precio Costo,Total COGS,Plataforma,Cuenta,Cantidad,Precio Unitario,Monto,sale_id
2022-11-11,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,3,10,30,9432
2022-11-11,366,77958631,Golosina,"Menthoplus Cherry 29,4g",48,48,,Efectivo,1,80,80,9433
2022-11-11,555,7.79E+12,Chocolate,Tatín Negro Triple 1,52,52,,Efectivo,1,90,90,9434
2022-11-11,643,77960863,Librería,Voligoma 30 ml,109.12,109.12,,Efectivo,1,200,200,9435
2022-11-11,228,FOLIOA4,Librería,Folio A4 1,15,15,,Efectivo,1,30,30,9436
2022-11-11,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,3,20,60,9437
2022-11-11,321,77977038,Cigarrillo,Lucky Strike  Convertible Box 20,380,380,,Efectivo,1,490,490,9438
2022-11-11,395,7.79E+12,Galletita,Oblita Frutilla 50 g,47,47,,Efectivo,1,70,70,9439
2022-11-11,687,7.79E+12,Golosina,Paleta Redonda N 2,85,85,,Efectivo,1,130,130,9440
2022-11-11,164,7.79E+12,Galletita,Criollitas Bagley Pack Familiar x 3 300g,129,129,,Efectivo,1,210,210,9441
2022-11-11,350,77918482,Cigarrillo,Marlboro Box 20,420,420,,Efectivo,1,530,530,9442
2022-11-11,511,7.80E+12,Agua Saborizada,Sierra de Los Padres Naranja 2250ml,215,215,,Efectivo,1,300,300,9443
2022-11-11,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,160,Mi Recarga,Efectivo,160,1,165,9444
2022-11-11,582,9.87E+11,Fotocopia,CUIL,0,0,,Efectivo,1,70,70,9445
2022-11-11,150,7.79E+12,Gaseosa,Coca Cola 500ml,141,141,,Efectivo,1,220,220,9446
2022-11-11,591,7.79E+12,Farmacia,Uvasal Naranja 5g,53,53,,Efectivo,1,80,80,9447
2022-11-11,46,7.80E+12,Mercadito,Arroz Largo Fino Marolio 500g,48,48,,Efectivo,1,100,100,9448
2022-11-11,662,7.79E+12,Agua Saborizada,Gatorade Cool Blue 125L,237.33,237.33,,Efectivo,1,330,330,9449
2022-11-11,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,,Efectivo,300,1,330,9450
2022-11-11,497,7.90E+12,Cerveza,Schin  473ml,120,120,,Efectivo,1,180,180,9451
2022-11-11,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,6,10,60,9452
2022-11-11,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,2,20,40,9453
2022-11-11,131,8.37E+11,Varios,Chip  1,38,38,,Efectivo,1,100,100,9454
2022-11-11,117,7.79E+12,Golosina,Caramelos Alka ,1.8,3.6,,Efectivo,2,3.33,6.67,9455
2022-11-11,430,77940735,Cigarrillo,Philip Morris  Convertible Box 20,380,380,,Efectivo,1,480,480,9456
2022-11-11,379,7.79E+12,Cerveza,Miller  473ml,165,165,,Efectivo,1,240,240,9457
2022-11-11,356,77941558,Cigarrillo,Master Común 20,120,240,,Efectivo,2,180,360,9458
2022-11-11,10,7.79E+12,Galletita,9 de Oro Salada  200g,98,98,,Efectivo,1,150,150,9459
2022-11-11,201,6.90E+12,Varios,Encendedor Candela 1,62,62,,Efectivo,1,100,100,9460
2022-11-11,257,hielogrande,Varios,Hielo Botella Grande 1,0,0,,Efectivo,1,50,50,9461
2022-11-11,663,7.79E+12,Agua Saborizada,Baggio Fresh Manzana Liviano 1L,101.67,101.67,,Efectivo,1,170,170,9462
2022-11-11,530,7.80E+12,Soda,Soda Vitalissima 2000ml,113,113,,Efectivo,1,200,200,9463
2022-11-11,129,77953513,Cigarrillo,Chesterfield 20 Común ,280,280,,Efectivo,1,370,370,9464
2022-11-11,620,7.79E+12,Mercadito,Yerba Taragüí 250g,203,203,,Efectivo,1,300,300,9465
2022-11-11,428,77981813,Cigarrillo,Philip Morris  Común 12,210,210,,Efectivo,1,300,300,9466
2022-11-11,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,240,LogIn,Efectivo,240,1,270,9467
2022-11-11,150,7.79E+12,Gaseosa,Coca Cola 500ml,141,141,,Efectivo,1,220,220,9468
2022-11-11,573,77951113,Golosina,Topline Seven Vibrant Strawberry 14g,78,78,,Efectivo,1,100,100,9469
2022-11-11,221,8.55E+11,Farmacia,Fibrolex 500mg,7,14,,Efectivo,2,30,60,9470
2022-11-11,317,77976994,Cigarrillo,Lucky Strike  Convertible 12,210,210,,Efectivo,1,270,270,9471
2022-11-11,201,6.90E+12,Varios,Encendedor Candela 1,62,62,,Efectivo,1,100,100,9472
2022-11-11,57,7.79E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,101.67,101.67,,Efectivo,1,170,170,9473
2022-11-11,393,7.79E+12,Galletita,Oblita Chocolate 50 g,47,47,,Débito,1,70,70,9474
2022-11-11,585,7.79E+12,Galletita,Trío Pepas 200g,98,98,,Efectivo,1,150,150,9475
2022-11-11,257,hielogrande,Varios,Hielo Botella Grande 1,0,0,,Efectivo,2,50,100,9476
2022-11-11,663,7.79E+12,Agua Saborizada,Baggio Fresh Manzana Liviano 1L,101.67,101.67,,Efectivo,1,170,170,9477
2022-11-11,349,77983343,Cigarrillo,Marlboro  Común 12,240,240,,Efectivo,1,330,330,9478
2022-11-11,117,7.79E+12,Golosina,Caramelos Alka ,1.8,10.8,,Efectivo,6,3.33,20,9479
2022-11-11,399,7.62E+12,Galletita,Oreo con Cacao 118g,169,169,,Efectivo,1,230,230,9480
2022-11-11,582,9.87E+11,Fotocopia,Certificado de Domicilio,0,0,,Efectivo,1,350,350,9481
2022-11-11,201,6.90E+12,Varios,Encendedor Candela 1,62,62,,Efectivo,1,100,100,9482
2022-11-11,51,7.79E+12,Lácteos,Baggio Chocolatada Latte 1 L,205,205,,Efectivo,1,330,330,9483
2022-11-11,379,7.79E+12,Cerveza,Miller  473ml,165,165,,Efectivo,1,240,240,9484
2022-11-11,234,7.79E+12,Agua Saborizada,"Gatorade Frutas Tropicales 1,25L",237.33,237.33,,Efectivo,1,330,330,9485
2022-11-11,466,7.79E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,260,260,,Efectivo,1,400,400,9486
2022-11-11,514,7.80E+12,Agua Saborizada,Sierra de los Padres Pomelo 2250ml,215,215,,Efectivo,1,300,300,9487
2022-11-11,502,7.79E+12,Gaseosa,Secco Pomelo 3000ml,180,180,,Efectivo,1,300,300,9488
2022-11-11,379,7.79E+12,Cerveza,Miller  473ml,165,165,,Efectivo,1,240,240,9489
2022-11-11,352,77978141,Cigarrillo,Marlboro Fusión 12,220,220,,Efectivo,1,310,310,9490
2022-11-11,398,7.79E+12,Galletita,Oblita Vainilla 50 g,47,47,,Efectivo,1,70,70,9491
2022-11-11,498,7.79E+12,Cerveza,Schneider  473ml,159,159,,Efectivo,1,200,200,9492
2022-11-11,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,9493
2022-11-11,467,7.79E+12,Cerveza,Quilmes Clásica  473ml,149,298,,Efectivo,2,220,440,9494
2022-11-11,695,7.80E+12,Panificado,Pan Hambuerguesas ROYAL x4,176,176,,Efectivo,1,250,0,9495
2022-11-11,626,7.80E+12,Mercadito,Rollos de Cocina Cautiva 3x120 paños,60.97,60.97,,Efectivo,1,100,0,9496
2022-11-11,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,9497
2022-11-11,666,7.79E+12,Cerveza,Patagonia Weisse 710 cc,254.36,254.36,,Efectivo,1,450,350,9498
2022-11-11,665,7.79E+12,Cerveza,Patagonia Bohemian Pilsener 710 cc,254.33,254.33,,Efectivo,1,450,350,9499
2022-11-11,321,77977038,Cigarrillo,Lucky Strike  Convertible Box 20,380,380,,Efectivo,1,490,490,9500
2022-11-11,666,7.79E+12,Cerveza,Patagonia Weisse 710 cc,254.36,254.36,,Efectivo,1,450,450,9501
2022-11-11,244,7.79E+12,Galletita,Grisines Multicereal 180 grs Veneciana,118,118,,Efectivo,1,180,180,9502
2022-11-11,453,7.79E+12,Farmacia,Prime Tachas 3,285,285,,Efectivo,1,400,400,9503
2022-11-11,89,7.79E+12,Cerveza,Brahma  473ml,150,150,,Efectivo,1,230,230,9504
2022-11-11,354,7.79E+12,Vino,Marquéz del Sur Blend Magnum 1125ml,280,280,,Efectivo,1,500,500,9505
2022-11-11,150,7.79E+12,Gaseosa,Coca Cola 500ml,141,141,,Efectivo,1,220,0,9506
2022-11-11,514,7.80E+12,Agua Saborizada,Sierra de los Padres Pomelo 2250ml,215,215,,Efectivo,1,300,300,9507
2022-11-11,602,7.80E+12,Cotillón,Velas de cumpleaños 1,8,120,,Efectivo,15,10,150,9508
2022-11-11,220,7.79E+12,Aperitivo,Fernet Branca 750 cc,1350,1350,,Efectivo,1,1700,1700,9509
2022-11-11,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,317,,Efectivo,1,420,420,9510
2022-11-12,466,7.79E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,260,260,,Efectivo,1,400,400,9511
2022-11-12,540,7.80E+12,Cigarrillo,Sueltos $10,3.9,3.9,,Efectivo,1,10,10,9512
2022-11-12,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,450,Mi Recarga,Efectivo,450,1,500,9513
2022-11-12,466,7.79E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,260,260,,Efectivo,1,400,400,9514
2022-11-12,540,7.80E+12,Cigarrillo,Sueltos $10,3.9,7.8,,Efectivo,2,10,20,9515
2022-11-12,117,7.79E+12,Golosina,Caramelos Alka ,1.8,3.6,,Efectivo,2,3.33,6.67,9516
2022-11-12,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,1,10,10,9517
2022-11-12,466,7.79E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,260,260,,Efectivo,1,400,400,9518
2022-11-12,540,7.80E+12,Cigarrillo,Sueltos $10,3.9,15.6,,Efectivo,4,10,40,9519
2022-11-12,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,317,,Efectivo,1,420,420,9520
2022-11-12,497,7.90E+12,Cerveza,Schin  473ml,120,120,,Efectivo,1,180,180,9521
2022-11-12,540,7.80E+12,Cigarrillo,Sueltos $10,3.9,7.8,,Efectivo,2,10,20,9522
2022-11-12,106,7.79E+12,Mercadito,Café La Morenita 5g,23,23,,Efectivo,1,30,30,9523
2022-11-12,498,7.79E+12,Cerveza,Schneider  473ml,159,159,,Efectivo,1,200,200,9524
2022-11-12,568,77916389,Golosina,"Topline Fruta 6,7g",38,38,,Efectivo,1,80,80,9525
2022-11-12,585,7.79E+12,Galletita,Trío Pepas 200g,98,98,,Efectivo,1,150,150,9526
2022-11-12,319,77977090,Cigarrillo,Lucky Strike Parissiens,340,680,,Efectivo,2,500,1000,9527
2022-11-12,116,6.21E+11,Golosina,Caramelos 1,7,35,,Efectivo,5,10,50,9528
2022-11-12,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,1000,Mi Recarga,Efectivo,1000,1,1100,9529
2022-11-12,603,7.80E+12,Agua,Villamanaos 600ml,36,36,,Efectivo,1,100,100,9530
2022-11-12,90,7.79E+12,Cerveza,Brahma Retornable 1000ml,240,480,,Efectivo,2,430,860,9531
2022-11-12,353,77947550,Cigarrillo,Marlboro Fusión 20 Box,390,390,,Efectivo,1,480,480,9532
2022-11-12,379,7.79E+12,Cerveza,Miller  473ml,165,165,,Efectivo,1,240,240,9533
2022-11-12,467,7.79E+12,Cerveza,Quilmes Clásica  473ml,149,298,,Efectivo,2,220,440,9534
2022-11-12,664,7.79E+12,Gaseosa,Cabalgata Lima 500ml,84,84,,Efectivo,1,100,100,9535
2022-11-12,550,7.62E+12,Jugo,Tang Multifruta 18g,28,28,,Efectivo,1,60,60,9536
2022-11-12,682,7.79E+12,Jugo,Arcor Durazno 18 grs,27.49,27.49,,Efectivo,1,60,60,9537
2022-11-12,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,4,20,80,9538
2022-11-12,298,7.79E+12,Lácteos,Leche Entera Tregar 1 litro,136.88,136.88,,Efectivo,1,230,230,9539
2022-11-12,201,6.90E+12,Varios,Encendedor Candela 1,62,62,,Efectivo,1,100,100,9540
2022-11-12,395,7.79E+12,Galletita,Oblita Frutilla 50 g,47,47,,Efectivo,1,70,70,9541
2022-11-12,466,7.79E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,260,260,,Efectivo,1,400,400,9542
2022-11-12,317,77976994,Cigarrillo,Lucky Strike  Convertible 12,210,210,,Efectivo,1,270,270,9543
2022-11-12,316,77976505,Cigarrillo,Lucky Strike  Común 12 ,210,210,,Efectivo,1,300,300,9544
2022-11-12,9,7.79E+12,Galletita,9 de Oro Dulce 200g,98,98,,Efectivo,1,150,150,9545
2022-11-12,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,9546
2022-11-12,49,7.80E+12,Mercadito,Azúcar Los Cuatro 1 kg,160,160,,Efectivo,1,260,260,9547
2022-11-12,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,1000,,Efectivo,1000,1,1100,9548
2022-11-12,137,7.79E+12,Golosina,Chupetín Mister Pop,11,33,,Efectivo,3,20,60,9549
2022-11-12,151,7.79E+12,Gaseosa,Coca Cola Retornable 1500ml,250,250,,Efectivo,1,320,0,9550
2022-11-12,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,9551
2022-11-12,459,7.79E+12,Mercadito,Provenzal Menoyo 25 grs,63.43,63.43,,Efectivo,1,100,100,9552
2022-11-12,148,7.79E+12,Gaseosa,Coca Cola 2250ml,317,634,,Efectivo,2,420,840,9553
2022-11-12,688,7.79E+12,Golosina,Gomitas Conitos Frutales,65,65,,Efectivo,1,100,100,9554
2022-11-12,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Mercado Pago,14,20,280,9555
2022-11-12,16,7.79E+12,Jugo,Ades Frutas Tropicales 1000ml,225,225,,Efectivo,1,350,350,9556
2022-11-12,100,7.79E+12,Gaseosa,Cabalgata Lima 3000ml,192,192,,Efectivo,1,300,300,9557
2022-11-12,466,7.79E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,260,260,,Efectivo,1,0,0,9558
2022-11-12,90,7.79E+12,Cerveza,Brahma Retornable 1000ml,240,240,,Efectivo,1,0,0,9559
2022-11-12,217,7.80E+12,Aperitivo,Fernandito 1000ml,113,113,,Efectivo,1,180,180,9560
2022-11-12,90,7.79E+12,Cerveza,Brahma Retornable 1000ml,240,240,,Efectivo,1,430,430,9561
2022-11-12,321,77977038,Cigarrillo,Lucky Strike  Convertible Box 20,380,380,,Efectivo,1,490,490,9562
2022-11-12,691,7.79E+12,Cerveza,Combo Quilmes 5x 473 ml + Vaso Murphy,1299.99,1299.99,,Mercado Pago,1,1800,1800,9563
2022-11-12,492,7.79E+12,Cerveza,Salta  473ml,128,640,,Efectivo,5,190,950,9564
2022-11-12,268,7.79E+12,Cerveza,Imperial Golden  473ml,150,150,,Efectivo,1,230,230,9565
2022-11-12,129,77953513,Cigarrillo,Chesterfield 20 Común ,280,280,,Efectivo,1,370,370,9566
2022-11-12,498,7.79E+12,Cerveza,Schneider  473ml,159,477,,Efectivo,3,200,600,9567
2022-11-12,379,7.79E+12,Cerveza,Miller  473ml,165,165,,Débito,1,240,240,9568
2022-11-12,665,7.79E+12,Cerveza,Patagonia Bohemian Pilsener 710 cc,254.33,508.67,,Efectivo,2,450,700,9569
2022-11-12,151,7.79E+12,Gaseosa,Coca Cola Retornable 1500ml,250,500,,Efectivo,2,320,640,9570
2022-11-13,656,fraperastella,Cerveza,Frapera Stella Artois ,2399.43,2399.43,,Efectivo,1,3200,3200,9571
2022-11-13,659,7.79E+12,Jugo,Baggio Pronto Naranja 200ml,55.86,55.86,,Efectivo,1,100,100,9572
2022-11-13,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,6,20,120,9573
2022-11-13,564,7.79E+12,Farmacia,Toallas Femeninas Ladysoft con alas x 8,91,91,,Mercado Pago,1,180,180,9574
2022-11-13,59,7.79E+12,Jugo,Baggio Pronto Durazno 200ml,55.86,55.86,,Mercado Pago,1,100,100,9575
2022-11-13,356,77941558,Cigarrillo,Master Común 20,120,120,,Efectivo,1,180,180,9576
2022-11-13,466,7.79E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,260,260,,Efectivo,1,400,400,9577
2022-11-13,502,7.79E+12,Gaseosa,Secco Pomelo 3000ml,180,180,,Efectivo,1,300,0,9578
2022-11-13,351,77916433,Cigarrillo,Marlboro  Común 20,380,380,,Efectivo,1,490,490,9579
2022-11-13,379,7.79E+12,Cerveza,Miller  473ml,165,330,,Efectivo,2,240,480,9580
2022-11-13,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,LogIn,Efectivo,300,1,330,9581
2022-11-13,379,7.79E+12,Cerveza,Miller  473ml,165,165,,Efectivo,1,240,240,9582
2022-11-13,351,77916433,Cigarrillo,Marlboro  Común 20,380,380,,Efectivo,1,490,490,9583
2022-11-13,480,78401068,Cigarrillo,Rodeo 20 20,110,110,,Efectivo,1,170,170,9584
2022-11-13,429,77912879,Cigarrillo,Philip Morris 20 Común 20,340,340,,Efectivo,1,450,450,9585
2022-11-13,685,7.79E+12,Golosina,Pico Dulce Lheritier 48 unidades,21.88,43.75,,Efectivo,2,30,60,9586
2022-11-13,376,7.79E+12,Mercadito,Mermelada de Higo  Dulcor 454grs,227.49,227.49,,Efectivo,1,400,0,9587
2022-11-13,129,77953513,Cigarrillo,Chesterfield 20 Común ,280,280,,Efectivo,1,370,370,9588
2022-11-13,603,7.80E+12,Agua,Villamanaos 600ml,36,72,,Efectivo,2,100,200,9589
2022-11-13,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,LogIn,Efectivo,200,1,220,9590
2022-11-13,660,7.79E+12,Jugo,Baggio Pronto Manzana 200ml,55.86,55.86,,Efectivo,1,100,100,9591
2022-11-13,116,6.21E+11,Golosina,Caramelos 1,7,21,,Efectivo,3,10,30,9592
2022-11-13,542,7.79E+12,Galletita,Surtido Bagley 398g,217,217,,Efectivo,1,320,320,9593
2022-11-13,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,LogIn,Efectivo,500,1,550,9594
2022-11-13,623,7.79E+12,Lácteos,Yogurt Entero Vasito Frutilla Tregar 125g,63.13,63.13,,Efectivo,1,100,100,9595
2022-11-13,603,7.80E+12,Agua,Villamanaos 600ml,36,36,,Efectivo,1,100,100,9596
2022-11-13,290,77917812,Chocolate,Las Colonias Negro Triple 1,44,44,,Efectivo,1,80,80,9597
2022-11-13,530,7.80E+12,Soda,Soda Vitalissima 2000ml,113,113,,Efectivo,1,200,200,9598
2022-11-13,539,4.61E+11,Cigarrillo,Suelto Nacional 1,19,247,,Efectivo,13,30,390,9599
2022-11-13,117,7.79E+12,Golosina,Caramelos Alka ,1.8,16.2,,Efectivo,9,3.33,30,9600
2022-11-13,672,7.79E+12,Panificado,Pan Dulce Milanés Las Colonias 400 grs,362.48,724.96,,Efectivo,2,470,940,9601
2022-11-13,351,77916433,Cigarrillo,Marlboro  Común 20,380,380,,Efectivo,1,490,490,9602
2022-11-13,335,7.79E+12,Mercadito,Manzanilla Taragüi,5,35,,Efectivo,7,10,70,9603
2022-11-13,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,LogIn,Efectivo,200,1,220,9604
2022-11-13,663,7.79E+12,Agua Saborizada,Baggio Fresh Manzana Liviano 1L,101.67,101.67,,Efectivo,1,170,170,9605
2022-11-13,8,7.79E+12,Galletita,9 de Oro Agridulce  200g,98,98,,Efectivo,1,150,150,9606
2022-11-13,51,7.79E+12,Lácteos,Baggio Chocolatada Latte 1 L,205,205,,Efectivo,1,330,330,9607
2022-11-13,585,7.79E+12,Galletita,Trío Pepas 200g,98,98,,Efectivo,1,150,150,9608
2022-11-13,321,77977038,Cigarrillo,Lucky Strike  Convertible Box 20,380,380,,Efectivo,1,490,490,9609
2022-11-13,335,7.79E+12,Mercadito,Manzanilla Taragüi,5,5,,Efectivo,1,10,10,9610
2022-11-13,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,Mi Recarga,Efectivo,500,1,550,9611
2022-11-13,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,2,20,40,9612
2022-11-13,237,7.79E+12,Agua Saborizada,"Gatorade Naranja 1,25L",237.33,237.33,,Efectivo,1,330,330,9613
2022-11-13,321,77977038,Cigarrillo,Lucky Strike  Convertible Box 20,380,380,,Efectivo,1,490,490,9614
2022-11-13,554,7.79E+12,Chocolate,Tatín Negro Simple 1,41,41,,Efectivo,1,60,60,9615
2022-11-13,89,7.79E+12,Cerveza,Brahma  473ml,150,150,,Efectivo,1,230,230,9616
2022-11-13,104,7.79E+12,Gaseosa,Cabalgata Pomelo 500ml,84,84,,Efectivo,1,100,100,9617
2022-11-13,466,7.79E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,260,260,,Efectivo,1,400,400,9618
2022-11-13,188,7.79E+12,Snack,Doritos 45g,139,139,,Efectivo,1,200,0,9619
2022-11-13,182,7.79E+12,Galletita,Diversión Arcor 398g,194,194,,Efectivo,1,300,300,9620
2022-11-13,466,7.79E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,260,780,,Efectivo,3,400,1200,9621
2022-11-13,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,LogIn,Efectivo,100,1,110,9622
2022-11-14,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,120,LogIn,Efectivo,120,1,140,9623
2022-11-14,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,1,20,20,9624
2022-11-14,290,77917812,Chocolate,Las Colonias Negro Triple 1,44,44,,Efectivo,1,80,80,9625
2022-11-14,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,600,Mi Recarga,Efectivo,600,1,660,9626
2022-11-14,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,Mi Recarga,Efectivo,500,1,55,9627
2022-11-14,574,77948496,Golosina,Topline Seven Violet Cherry 14g,78,78,,Efectivo,1,100,100,9628
2022-11-14,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,LogIn,Efectivo,500,1,550,9629
2022-11-14,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,LogIn,Efectivo,200,1,220,9630
2022-11-14,554,7.79E+12,Chocolate,Tatín Negro Simple 1,41,82,,Efectivo,2,60,120,9631
2022-11-14,585,7.79E+12,Galletita,Trío Pepas 200g,98,98,,Efectivo,1,150,150,9632
2022-11-14,8,7.79E+12,Galletita,9 de Oro Agridulce  200g,98,98,,Efectivo,1,150,150,9633
2022-11-14,582,9.87E+11,Fotocopia,Certificado de Domicilio,0,0,,Efectivo,2,350,700,9634
2022-11-14,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,1,20,20,9635
2022-11-14,516,3.52E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,,Efectivo,11,10,110,9636
2022-11-14,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,400,Mi Recarga,Efectivo,400,1,440,9637
2022-11-14,574,77948496,Golosina,Topline Seven Violet Cherry 14g,78,78,,Efectivo,1,100,100,9638
2022-11-14,582,9.87E+11,Fotocopia,Certificado de Domicilio,0,0,,Efectivo,2,350,700,9639
2022-11-14,582,9.87E+11,Fotocopia,Certificado de Domicilio,0,0,,Efectivo,1,350,350,9640
2022-11-14,466,7.79E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,260,260,,Efectivo,1,400,400,9641
2022-11-14,582,9.87E+11,Fotocopia,Negatividad,0,0,,Efectivo,1,80,80,9642
2022-11-14,472,9.00E+12,Energizante,Red Bull Tropical Edition 250ml,205,205,,Efectivo,1,330,330,9643
2022-11-14,401,7.79E+12,Snack,Palios Salados OVNI 150g,114,114,,Efectivo,1,200,200,9644
2022-11-14,663,7.79E+12,Agua Saborizada,Baggio Fresh Manzana Liviano 1L,101.67,101.67,,Efectivo,1,170,170,9645
2022-11-14,480,78401068,Cigarrillo,Rodeo 20 20,110,110,,Efectivo,1,170,170,9646
2022-11-14,538,5.80E+11,Cigarrillo,Suelto Barato 1,11,11,,Efectivo,1,20,20,9647
2022-11-14,272,1.48E+11,Fotocopia,IMPRESIÓN A4 1,0,0,,Efectivo,16,20,320,9648
2022-11-14,379,7.79E+12,Cerveza,Miller  473ml,165,330,,Efectivo,2,240,480,9649
2022-11-14,351,77916433,Cigarrillo,Marlboro  Común 20,380,380,,Efectivo,1,490,490,9650
2022-11-14,349,77983343,Cigarrillo,Marlboro  Común 12,240,240,,Efectivo,1,330,330,9651
2022-11-14,150,7.79E+12,Gaseosa,Coca Cola 500ml,141,141,,Efectivo,1,220,220,9652
2022-11-14,379,7.79E+12,Cerveza,Miller  473ml,165,165,,Efectivo,1,240,240,9653
2022-11-14,603,7.80E+12,Agua,Villamanaos 600ml,36,36,,Efectivo,1,100,100,9654
2022-11-14,514,7.80E+12,Agua Saborizada,Sierra de los Padres Pomelo 2250ml,215,215,,Efectivo,1,300,300,9655
2022-11-14,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,3,20,60,9656
2022-11-14,582,9.87E+11,Fotocopia,Cuil,0,0,,Efectivo,1,70,70,9657
2022-11-14,119,9.54E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,,Efectivo,200,1,220,9658
2022-11-14,688,7.79E+12,Golosina,Gomitas Conitos Frutales,65,65,,Efectivo,1,100,100,9659
2022-11-14,151,7.79E+12,Gaseosa,Coca Cola Retornable 1500ml,250,250,,Efectivo,1,320,320,9660
2022-11-14,497,7.90E+12,Cerveza,Schin  473ml,120,120,,Efectivo,1,180,180,9661
2022-11-14,117,7.79E+12,Golosina,Caramelos Alka ,1.8,3.6,,Efectivo,2,3.33,6.67,9662
2022-11-14,290,77917812,Chocolate,Las Colonias Negro Triple 1,44,88,,Efectivo,2,80,160,9663
2022-11-14,117,7.79E+12,Golosina,Caramelos Alka ,1.8,3.6,,Efectivo,2,3.33,6.67,9664
2022-11-14,183,6.96E+11,Fotocopia,DNI 1,0,0,,Efectivo,2,20,40,9665
2022-11-14,49,7.80E+12,Mercadito,Azúcar Los Cuatro 1 kg,160,160,,Efectivo,1,260,260,9666
2022-11-14,89,7.79E+12,Cerveza,Brahma  473ml,150,300,,Efectivo,2,230,460,9667
2022-11-14,603,7.80E+12,Agua,Villamanaos 600ml,36,36,,Efectivo,1,100,100,9668
2022-11-14,125,7.79E+12,Jugo,Cepita Durazno 1500ml,250,250,,Mercado Pago,1,380,380,9669
2022-11-14,582,9.87E+11,Fotocopia,Certificado de Domicilio,0,0,,Mercado Pago,1,350,350,9670
